term_str,n,n_chars,p,i,max_pos,n_pos,cat_pos,stop,stem_porter,stem_snowball,stem_lancaster,tfidf_mean,df,idf,dfidf
silenced,2,8,4.578408682494225e-06,17.736722321395185,VBN,1,{'VBN'},0,silenc,silenc,sil,0.010348095402781289,2,7.353146825498083,14.706293650996166
silences,1,8,2.2892043412471126e-06,18.736722321395185,VBZ,1,{'VBZ'},0,silenc,silenc,sil,0.004337044042314685,1,8.353146825498083,8.353146825498083
silent,4,6,9.15681736498845e-06,16.736722321395185,JJ,1,{'JJ'},0,silent,silent,sil,0.011694525420253806,3,6.768184324776926,20.30455297433078
silently,3,8,6.867613023741338e-06,17.15175982067403,RB,1,{'RB'},0,silent,silent,sil,0.00420277444393925,2,7.353146825498083,14.706293650996166
silesia,1,7,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,silesia,silesia,siles,0.04197561218843258,1,8.353146825498083,8.353146825498083
silesian,5,8,1.1446021706235564e-05,16.414794226507823,JJ,1,{'JJ'},0,silesian,silesian,siles,0.03464728648440096,4,6.353146825498083,25.412587301992332
silk,17,4,3.8916473801200915e-05,14.649259480144845,NN,1,{'NN'},0,silk,silk,silk,0.011138491887206801,4,6.353146825498083,25.412587301992332
silken,1,6,2.2892043412471126e-06,18.736722321395185,JJ,1,{'JJ'},0,silken,silken,silk,0.0009226937838835836,1,8.353146825498083,8.353146825498083
silliness,1,9,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,silli,silli,sil,0.01342949650401621,1,8.353146825498083,8.353146825498083
silly,10,5,2.2892043412471128e-05,15.414794226507823,JJ,2,"{'JJ', 'RB'}",0,silli,silli,sil,0.018276284695173457,5,6.03121873061072,30.156093653053603
silver,8,6,1.83136347299769e-05,15.736722321395185,NN,4,"{'NNS', 'JJ', 'NN', 'VB'}",0,silver,silver,silv,0.010614432682080411,6,5.768184324776926,34.60910594866156
similar,76,7,0.00017397952993478057,12.4887948079516,JJ,4,"{'NNS', 'JJ', 'NNP', 'VBP'}",0,similar,similar,simil,0.04765999325130856,22,3.893715206860785,85.66173455093727
similarities,3,12,6.867613023741338e-06,17.15175982067403,NNS,1,{'NNS'},0,similar,similar,simil,0.002768081351650751,1,8.353146825498083,8.353146825498083
similarity,5,10,1.1446021706235564e-05,16.414794226507823,NN,1,{'NN'},0,similar,similar,simil,0.00859362238807071,2,7.353146825498083,14.706293650996166
similarly,10,9,2.2892043412471128e-05,15.414794226507823,RB,2,"{'NN', 'RB'}",0,similarli,similar,simil,0.12098173177076273,7,5.545791903440478,38.820543324083346
simmering,1,9,2.2892043412471126e-06,18.736722321395185,VBG,1,{'VBG'},0,simmer,simmer,sim,0.000874583480839502,1,8.353146825498083,8.353146825498083
simon,5,5,1.1446021706235564e-05,16.414794226507823,NNP,1,{'NNP'},0,simon,simon,simon,0.019937243455802754,3,6.768184324776926,20.30455297433078
simonian,1,8,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,simonian,simonian,simon,0.02269876854754914,1,8.353146825498083,8.353146825498083
simonism,1,8,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,simon,simon,simon,0.02269876854754914,1,8.353146825498083,8.353146825498083
simple,88,6,0.0002014499820297459,12.277290702757888,JJ,3,"{'JJ', 'NN', 'NNP'}",0,simpl,simpl,simpl,0.18652078456949425,24,3.7681843247769264,90.43642379464623
simpler,1,7,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,simpler,simpler,simpl,0.004337044042314685,1,8.353146825498083,8.353146825498083
simplest,15,8,3.4338065118706694e-05,14.829831725786667,JJS,2,"{'JJS', 'NN'}",0,simplest,simplest,simplest,0.011734966675492663,7,5.545791903440478,38.820543324083346
simpleton,1,9,2.2892043412471126e-06,18.736722321395185,JJ,1,{'JJ'},0,simpleton,simpleton,simpleton,0.02269876854754914,1,8.353146825498083,8.353146825498083
simplicity,4,10,9.15681736498845e-06,16.736722321395185,NN,1,{'NN'},0,simplic,simplic,simpl,0.011980746702889523,3,6.768184324776926,20.30455297433078
simplified,5,10,1.1446021706235564e-05,16.414794226507823,JJ,3,"{'NNS', 'JJ', 'VBN'}",0,simplifi,simplifi,simpl,0.1364026462026706,4,6.353146825498083,25.412587301992332
simplify,2,8,4.578408682494225e-06,17.736722321395185,VB,1,{'VB'},0,simplifi,simplifi,simpl,0.02354749121749622,2,7.353146825498083,14.706293650996166
simply,110,6,0.0002518124775371824,11.955362607870525,RB,3,"{'NN', 'NNP', 'RB'}",0,simpli,simpli,simply,0.16347270664341737,22,3.893715206860785,85.66173455093727
simultaneous,5,12,1.1446021706235564e-05,16.414794226507823,JJ,1,{'JJ'},0,simultan,simultan,simult,0.014063356123632043,4,6.353146825498083,25.412587301992332
simultaneously,28,14,6.409772155491916e-05,13.92936739933758,RB,4,"{'JJ', 'NN', 'VB', 'RB'}",0,simultan,simultan,simult,0.010587110323187938,10,5.03121873061072,50.312187306107205
sin,20,3,4.5784086824942256e-05,14.414794226507823,NN,2,"{'NN', 'VB'}",0,sin,sin,sin,0.012715134779927226,7,5.545791903440478,38.820543324083346
since,356,5,0.0008149567454839721,10.260988890428788,IN,6,"{'VBD', 'IN', 'VB', 'RB', 'NN', 'NNP'}",0,sinc,sinc,sint,0.19365202761766104,64,2.3531468254980825,150.60139683187728
sincere,1,7,2.2892043412471126e-06,18.736722321395185,JJ,1,{'JJ'},0,sincer,sincer,sint,1.6706293650996167,1,8.353146825498083,8.353146825498083
sincerity,2,9,4.578408682494225e-06,17.736722321395185,NN,1,{'NN'},0,sincer,sincer,sint,0.3346188878147584,2,7.353146825498083,14.706293650996166
sine,1,4,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,sine,sine,sin,0.03867197604397261,1,8.353146825498083,8.353146825498083
sinews,5,6,1.1446021706235564e-05,16.414794226507823,NNS,2,"{'NNS', 'NN'}",0,sinew,sinew,sinew,0.0053121026479039735,2,7.353146825498083,14.706293650996166
sinful,1,6,2.2892043412471126e-06,18.736722321395185,JJ,1,{'JJ'},0,sin,sin,sin,0.010312526945059361,1,8.353146825498083,8.353146825498083
sing,1,4,2.2892043412471126e-06,18.736722321395185,VBG,1,{'VBG'},0,sing,sing,sing,0.000874583480839502,1,8.353146825498083,8.353146825498083
singing,6,7,1.3735226047482676e-05,16.15175982067403,VBG,3,"{'PDT', 'VBG', 'NN'}",0,sing,sing,sing,0.008235276882515593,3,6.768184324776926,20.30455297433078
single,213,6,0.00048760052468563503,11.002012701169347,JJ,4,"{'JJ', 'VBD', 'NN', 'NNP'}",0,singl,singl,singl,0.08957070940896243,41,2.9955948208799987,122.81938765607995
singling,3,8,6.867613023741338e-06,17.15175982067403,VBG,1,{'VBG'},0,singl,singl,singl,0.002768081351650751,1,8.353146825498083,8.353146825498083
singly,4,6,9.15681736498845e-06,16.736722321395185,RB,4,"{'JJ', 'VBD', 'NN', 'RB'}",0,singli,singl,sing,0.007065713334735375,2,7.353146825498083,14.706293650996166
sings,2,5,4.578408682494225e-06,17.736722321395185,VBZ,2,"{'VBZ', 'VB'}",0,sing,sing,sing,0.3474116290965207,2,7.353146825498083,14.706293650996166
singular,2,8,4.578408682494225e-06,17.736722321395185,JJ,2,"{'JJ', 'NN'}",0,singular,singular,singul,0.006648176705060251,2,7.353146825498083,14.706293650996166
singularly,1,10,2.2892043412471126e-06,18.736722321395185,RB,1,{'RB'},0,singularli,singular,singul,0.049136157797047546,1,8.353146825498083,8.353146825498083
sinister,2,8,4.578408682494225e-06,17.736722321395185,JJ,2,"{'JJ', 'NN'}",0,sinist,sinist,sin,0.011838440929399357,2,7.353146825498083,14.706293650996166
sink,8,4,1.83136347299769e-05,15.736722321395185,VBP,2,"{'VBP', 'VB'}",0,sink,sink,sink,0.011525269527376562,6,5.768184324776926,34.60910594866156
sinking,7,7,1.602443038872979e-05,15.92936739933758,NN,2,"{'VBG', 'NN'}",0,sink,sink,sink,0.00872742752028517,4,6.353146825498083,25.412587301992332
sinks,3,5,6.867613023741338e-06,17.15175982067403,NNS,2,"{'NNS', 'NN'}",0,sink,sink,sink,0.005510053740671784,3,6.768184324776926,20.30455297433078
sinned,1,6,2.2892043412471126e-06,18.736722321395185,VBP,1,{'VBP'},0,sin,sin,sin,0.05568764550332056,1,8.353146825498083,8.353146825498083
sins,1,4,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,sin,sin,sin,0.02269876854754914,1,8.353146825498083,8.353146825498083
siphoneae,1,9,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,siphonea,siphonea,siphonea,0.008378281670509611,1,8.353146825498083,8.353146825498083
sippa,1,5,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,sippa,sippa,sipp,0.014181913116295557,1,8.353146825498083,8.353146825498083
sippe,2,5,4.578408682494225e-06,17.736722321395185,NN,2,"{'NN', 'NNP'}",0,sipp,sipp,sip,0.028363826232591115,1,8.353146825498083,8.353146825498083
sippia,1,6,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,sippia,sippia,sipp,0.014181913116295557,1,8.353146825498083,8.353146825498083
sir,24,3,5.4940904189930705e-05,14.151759820674028,NNP,3,"{'VBZ', 'NN', 'NNP'}",0,sir,sir,sir,0.0364301910049848,5,6.03121873061072,30.156093653053603
sire,1,4,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,sire,sire,sir,0.01513251236503276,1,8.353146825498083,8.353146825498083
sismondi,1,8,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,sismondi,sismondi,sismond,0.026022264253888108,1,8.353146825498083,8.353146825498083
sister,24,6,5.4940904189930705e-05,14.151759820674028,NN,1,{'NN'},0,sister,sister,sist,0.01901309121585402,5,6.03121873061072,30.156093653053603
sisterly,1,8,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,sisterli,sister,sist,0.0009226937838835836,1,8.353146825498083,8.353146825498083
sisters,53,7,0.00012132783008609697,13.008801866831986,NNS,5,"{'JJ', 'VB', 'VBP', 'NNS', 'NN'}",0,sister,sister,sist,0.03560280605323853,6,5.768184324776926,34.60910594866156
sisyphus,1,8,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,sisyphu,sisyphus,sisyph,0.029939594356623953,1,8.353146825498083,8.353146825498083
sit,6,3,1.3735226047482676e-05,16.15175982067403,VB,2,"{'VBP', 'VB'}",0,sit,sit,sit,0.03229341992160899,4,6.353146825498083,25.412587301992332
sites,1,5,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,site,site,sit,0.000874583480839502,1,8.353146825498083,8.353146825498083
sits,4,4,9.15681736498845e-06,16.736722321395185,VBZ,2,"{'NNS', 'VBZ'}",0,sit,sit,sit,0.003063740224992618,2,7.353146825498083,14.706293650996166
sitting,14,7,3.204886077745958e-05,14.92936739933758,VBG,2,"{'VBG', 'NN'}",0,sit,sit,sit,0.025160938459536528,6,5.768184324776926,34.60910594866156
sittings,2,8,4.578408682494225e-06,17.736722321395185,NNS,1,{'NNS'},0,sit,sit,sit,0.07770369139998216,1,8.353146825498083,8.353146825498083
situated,8,8,1.83136347299769e-05,15.736722321395185,VBD,3,"{'JJ', 'VBD', 'VBN'}",0,situat,situat,situ,0.009829272841808775,6,5.768184324776926,34.60910594866156
situation,26,9,5.951931287242493e-05,14.036282603254092,NN,2,"{'VBD', 'NN'}",0,situat,situat,situ,0.013529127554191818,13,4.65270710735699,60.48519239564087
situations,1,10,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,situat,situat,situ,0.000874583480839502,1,8.353146825498083,8.353146825498083
six,103,3,0.0002357880471484526,12.050221794211966,CD,7,"{'JJ', 'CD', 'VB', 'RB', 'NNS', 'NN', 'NNP'}",0,six,six,six,0.03605133772500062,26,3.6527071073569903,94.97038479128175
sixfold,1,7,2.2892043412471126e-06,18.736722321395185,VB,1,{'VB'},0,sixfold,sixfold,sixfold,0.000874583480839502,1,8.353146825498083,8.353146825498083
sixpence,6,8,1.3735226047482676e-05,16.15175982067403,NN,3,"{'NNS', 'NN', 'VB'}",0,sixpenc,sixpenc,sixp,0.005247500885037012,1,8.353146825498083,8.353146825498083
sixteen,17,7,3.8916473801200915e-05,14.649259480144845,JJ,4,"{'NNP', 'JJ', 'NN', 'VB'}",0,sixteen,sixteen,sixteen,0.011904616425211357,3,6.768184324776926,20.30455297433078
sixteenth,9,9,2.0602839071224014e-05,15.566797319952872,JJ,3,"{'JJ', 'NN', 'NNP'}",0,sixteenth,sixteenth,sixteen,0.011448409158805234,7,5.545791903440478,38.820543324083346
sixth,13,5,2.9759656436212466e-05,15.036282603254092,JJ,3,"{'JJ', 'NN', 'NNP'}",0,sixth,sixth,six,0.013004042813433824,8,5.353146825498083,42.825174603984664
sixths,1,6,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,sixth,sixth,sixth,0.019246882086401112,1,8.353146825498083,8.353146825498083
sixty,21,5,4.807329116618937e-05,14.344404898616425,NN,6,"{'JJ', 'CD', 'VBZ', 'VB', 'NN', 'NNP'}",0,sixti,sixti,sixty,0.013574389347830187,6,5.768184324776926,34.60910594866156
size,6,4,1.3735226047482676e-05,16.15175982067403,NN,1,{'NN'},0,size,size,siz,0.005335578206605602,5,6.03121873061072,30.156093653053603
sized,2,5,4.578408682494225e-06,17.736722321395185,VBN,1,{'VBN'},0,size,size,siz,0.004072577522923382,2,7.353146825498083,14.706293650996166
skeleton,1,8,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,skeleton,skeleton,skeleton,0.000874583480839502,1,8.353146825498083,8.353146825498083
skeptical,2,9,4.578408682494225e-06,17.736722321395185,JJ,2,"{'JJ', 'NN'}",0,skeptic,skeptic,skept,0.0018453875677671672,1,8.353146825498083,8.353146825498083
skepticism,1,10,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,skeptic,skeptic,skept,0.0009226937838835836,1,8.353146825498083,8.353146825498083
sketch,8,6,1.83136347299769e-05,15.736722321395185,NN,2,"{'NN', 'VB'}",0,sketch,sketch,sketch,0.019745771245248952,5,6.03121873061072,30.156093653053603
sketched,4,8,9.15681736498845e-06,16.736722321395185,VBN,2,"{'VBD', 'VBN'}",0,sketch,sketch,sketch,0.003498333923358008,1,8.353146825498083,8.353146825498083
skies,3,5,6.867613023741338e-06,17.15175982067403,NN,2,"{'NNS', 'NN'}",0,sky,sky,ski,0.002768081351650751,1,8.353146825498083,8.353146825498083
skilful,2,7,4.578408682494225e-06,17.736722321395185,JJ,2,"{'JJ', 'NN'}",0,skil,skil,skil,0.001749166961679004,1,8.353146825498083,8.353146825498083
skill,16,5,3.66272694599538e-05,14.736722321395185,NN,2,"{'NN', 'VBZ'}",0,skill,skill,skil,0.009636538565859706,8,5.353146825498083,42.825174603984664
skilled,11,7,2.518124775371824e-05,15.277290702757888,JJ,3,"{'JJ', 'VBD', 'VBN'}",0,skill,skill,skil,0.012262246000485234,4,6.353146825498083,25.412587301992332
skillful,1,8,2.2892043412471126e-06,18.736722321395185,JJ,1,{'JJ'},0,skill,skill,skil,0.010312526945059361,1,8.353146825498083,8.353146825498083
skim,1,4,2.2892043412471126e-06,18.736722321395185,VBZ,1,{'VBZ'},0,skim,skim,skim,0.009804162940725449,1,8.353146825498083,8.353146825498083
skin,13,4,2.9759656436212466e-05,15.036282603254092,NN,2,"{'VBP', 'NN'}",0,skin,skin,skin,0.00984275780577106,4,6.353146825498083,25.412587301992332
skins,3,5,6.867613023741338e-06,17.15175982067403,NNS,2,"{'NNS', 'JJ'}",0,skin,skin,skin,0.016799347257294435,2,7.353146825498083,14.706293650996166
skip,1,4,2.2892043412471126e-06,18.736722321395185,VB,1,{'VB'},0,skip,skip,skip,0.000874583480839502,1,8.353146825498083,8.353146825498083
skips,1,5,2.2892043412471126e-06,18.736722321395185,VBZ,1,{'VBZ'},0,skip,skip,skip,0.0009226937838835836,1,8.353146825498083,8.353146825498083
skirmishes,2,10,4.578408682494225e-06,17.736722321395185,VBZ,2,"{'NN', 'VBZ'}",0,skirmish,skirmish,skirm,0.001749166961679004,1,8.353146825498083,8.353146825498083
skirmishing,1,11,2.2892043412471126e-06,18.736722321395185,VBG,1,{'VBG'},0,skirmish,skirmish,skirm,0.05093382210669563,1,8.353146825498083,8.353146825498083
skull,2,5,4.578408682494225e-06,17.736722321395185,NN,1,{'NN'},0,skull,skull,skul,0.0018453875677671672,1,8.353146825498083,8.353146825498083
skulls,1,6,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,skull,skull,skul,0.004337044042314685,1,8.353146825498083,8.353146825498083
sky,8,3,1.83136347299769e-05,15.736722321395185,NN,1,{'NN'},0,sky,sky,sky,0.0032065818917030786,2,7.353146825498083,14.706293650996166
slack,1,5,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,slack,slack,slack,0.011798229979517067,1,8.353146825498083,8.353146825498083
slain,3,5,6.867613023741338e-06,17.15175982067403,NN,1,{'NN'},0,slain,slain,slain,0.04539753709509828,1,8.353146825498083,8.353146825498083
slanders,1,8,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,slander,slander,sland,0.7593769841361894,1,8.353146825498083,8.353146825498083
slate,1,5,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,slate,slate,slat,0.0009226937838835836,1,8.353146825498083,8.353146825498083
slaughtered,1,11,2.2892043412471126e-06,18.736722321395185,VBD,1,{'VBD'},0,slaughter,slaughter,slaught,0.010312526945059361,1,8.353146825498083,8.353146825498083
slav,1,4,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,slav,slav,slav,0.014181913116295557,1,8.353146825498083,8.353146825498083
slave,55,5,0.0001259062387685912,12.955362607870525,NN,4,"{'VBP', 'JJ', 'NN', 'NNP'}",0,slave,slave,slav,0.038412364435620655,13,4.65270710735699,60.48519239564087
slavery,87,7,0.00019916077768849881,12.293778825546456,NN,5,"{'JJ', 'VB', 'NNS', 'NN', 'NNP'}",0,slaveri,slaveri,slavery,0.04595351427939429,14,4.545791903440478,63.6410866481667
slaves,97,6,0.00022205282110096994,12.136809479208058,NNS,6,"{'JJ', 'VB', 'VBP', 'VBG', 'NNS', 'NN'}",0,slave,slave,slav,0.03770478919687687,16,4.353146825498083,69.65034920796933
slaves38,1,8,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,slaves38,slaves38,slaves38,0.009804162940725449,1,8.353146825498083,8.353146825498083
slavish,7,7,1.602443038872979e-05,15.92936739933758,JJ,2,"{'JJ', 'NN'}",0,slavish,slavish,slav,0.006379666274226077,7,5.545791903440478,38.820543324083346
slavonia,1,8,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,slavonia,slavonia,slavon,0.004337044042314685,1,8.353146825498083,8.353146825498083
slavonian,17,9,3.8916473801200915e-05,14.649259480144845,JJ,2,"{'JJ', 'NNP'}",0,slavonian,slavonian,slavon,0.13374410861872352,4,6.353146825498083,25.412587301992332
slavonians,10,10,2.2892043412471128e-05,15.414794226507823,NNP,2,"{'NNPS', 'NNP'}",0,slavonian,slavonian,slavon,0.09703261233345248,4,6.353146825498083,25.412587301992332
slavonic,23,8,5.265169984868359e-05,14.213160365338172,NNP,2,"{'JJ', 'NNP'}",0,slavon,slavon,slavon,0.234331890212692,4,6.353146825498083,25.412587301992332
slavs,5,5,1.1446021706235564e-05,16.414794226507823,NNP,1,{'NNP'},0,slav,slav,slav,0.012311779838262343,3,6.768184324776926,20.30455297433078
slayer,4,6,9.15681736498845e-06,16.736722321395185,NN,1,{'NN'},0,slayer,slayer,slay,0.06053004946013104,1,8.353146825498083,8.353146825498083
sleep,31,5,7.09653345786605e-05,13.78252601100831,NN,5,"{'JJ', 'VB', 'VBP', 'NNS', 'NN'}",0,sleep,sleep,sleep,0.09895501347629194,5,6.03121873061072,30.156093653053603
sleepiness,3,10,6.867613023741338e-06,17.15175982067403,NN,1,{'NN'},0,sleepi,sleepi,sleepy,0.002623750442518506,1,8.353146825498083,8.353146825498083
sleeping,15,8,3.4338065118706694e-05,14.829831725786667,VBG,3,"{'JJ', 'VBG', 'NN'}",0,sleep,sleep,sleep,0.007298093438293786,2,7.353146825498083,14.706293650996166
sleeplessness,1,13,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,sleepless,sleepless,sleepless,0.000874583480839502,1,8.353146825498083,8.353146825498083
sleeps,4,6,9.15681736498845e-06,16.736722321395185,NNS,3,"{'VBP', 'NNS', 'VBZ'}",0,sleep,sleep,sleep,0.003063740224992618,2,7.353146825498083,14.706293650996166
sleepy,2,6,4.578408682494225e-06,17.736722321395185,JJ,1,{'JJ'},0,sleepi,sleepi,sleepy,0.001749166961679004,1,8.353146825498083,8.353146825498083
sleeves,1,7,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,sleev,sleev,sleev,0.0009226937838835836,1,8.353146825498083,8.353146825498083
sleight,1,7,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,sleight,sleight,sleight,0.0009226937838835836,1,8.353146825498083,8.353146825498083
slender,3,7,6.867613023741338e-06,17.15175982067403,NN,1,{'NN'},0,slender,slender,slend,0.0011759989839658417,2,7.353146825498083,14.706293650996166
slept,8,5,1.83136347299769e-05,15.736722321395185,NN,4,"{'VBP', 'VBD', 'NN', 'VBN'}",0,slept,slept,slept,0.006996667846716016,1,8.353146825498083,8.353146825498083
sleswick,2,8,4.578408682494225e-06,17.736722321395185,NNP,1,{'NNP'},0,sleswick,sleswick,sleswick,0.013729989681046492,2,7.353146825498083,14.706293650996166
slices,1,6,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,slice,slice,slic,0.0009226937838835836,1,8.353146825498083,8.353146825498083
slight,20,6,4.5784086824942256e-05,14.414794226507823,JJ,2,"{'JJ', 'VBN'}",0,slight,slight,slight,0.07308686509779667,13,4.65270710735699,60.48519239564087
slighted,1,8,2.2892043412471126e-06,18.736722321395185,VBN,1,{'VBN'},0,slight,slight,slight,0.9281274250553425,1,8.353146825498083,8.353146825498083
